energy,n,m,edges,weights,graph_hash,graph_type
9.67888641279744,15,14,"[(0, 14), (1, 14), (2, 11), (3, 13), (4, 12), (5, 8), (5, 14), (6, 9), (6, 14), (7, 10), (7, 14), (8, 11), (9, 12), (10, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",d9913bad704c3c91a84308e9937b526d029893081b36fb7d2013a68d22e402ee,hog
5.89875758368876,10,10,"[(0, 9), (1, 9), (2, 9), (3, 9), (4, 9), (5, 9), (6, 8), (6, 9), (7, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",48beca3f1c4904acf0036ba11ce13bbee77d3b74667adc39d74445b6c6749fee,hog
6.90656802603099,12,11,"[(0, 10), (1, 11), (2, 11), (3, 11), (4, 10), (5, 10), (6, 9), (7, 9), (8, 9), (8, 10), (8, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b4da5b5f15a295d10c52ade4809ab069d5fe8449c7eed3a5ef5b3a73b50199f2,hog
9.722202951890203,15,14,"[(0, 14), (1, 13), (2, 11), (3, 10), (4, 12), (5, 9), (6, 8), (7, 13), (7, 14), (8, 14), (9, 12), (10, 11), (10, 13), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",945780c6e98bc4ce4dc00c8b0ff7be634bab3feeaf269c6e94cccb4ef8f58e37,hog
4.20442598378843,7,6,"[(0, 6), (1, 6), (2, 4), (3, 5), (4, 6), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f8c6cb1c09bdf872edbb25e647b1da2ce6778919bea311211eb01b8c25c4d369,hog
3.5,7,6,"[(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a9c3597f0edf3d24cee20c6345f0e4a8931b4c6c5f4eff0f0a266c8f60ec93fe,hog
9.773269231238869,15,14,"[(0, 14), (1, 13), (2, 12), (3, 11), (4, 8), (5, 6), (6, 13), (7, 10), (7, 14), (8, 9), (9, 10), (11, 12), (11, 14), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",e0f8df649b7294ea26ac4593d7c3cef7673895a69f28b44e69a4db208833eecc,hog
9.766327475680335,15,14,"[(0, 14), (1, 14), (2, 13), (3, 4), (3, 14), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",29068e2dd463891a0b93e0096a0bb65b453efb2c8e320f84bd3bc2b9531d5223,hog
9.836725237506638,15,14,"[(0, 14), (1, 13), (2, 12), (3, 11), (3, 14), (4, 10), (4, 14), (5, 6), (5, 7), (6, 12), (7, 9), (8, 11), (8, 13), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3919771ee81cf07ee09e0c1ccbf583e4874ec6970a7dc149de15d300add4b26d,hog
4.231673848249003,7,6,"[(0, 6), (1, 6), (2, 4), (3, 5), (3, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",def0e892ac1212383f8929414d87fc511f83aa2e0c0c00f224df3dcf771e69df,hog
8.412105062808658,13,12,"[(0, 12), (1, 11), (2, 10), (3, 6), (4, 5), (5, 12), (6, 11), (7, 9), (7, 12), (8, 9), (8, 10), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",c85cf36aeedf8d872daf2afac8d16a38a32ebc86a9d14c4f7b3d25d6bc27c4c9,hog
4.931994928155281,9,8,"[(0, 8), (1, 8), (2, 8), (3, 8), (4, 7), (5, 7), (6, 7), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",866a3a93edbdf3134221522fa54190fed3724f0a8f4b32ac919255e07df629fd,hog
8.778403033248747,15,14,"[(0, 12), (1, 12), (2, 12), (3, 13), (4, 13), (5, 13), (6, 14), (7, 14), (8, 14), (9, 11), (9, 13), (10, 11), (10, 14), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8addd08d03a95e37479b2c37a55e9c1b91646a4df81f60a932d65c3c201187bb,hog
9.916920491793675,15,14,"[(0, 14), (1, 13), (2, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 10), (8, 9), (9, 12), (10, 11), (11, 14), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1f64caab3cf615c6c1ee6b48e2b5e5e828482e04bf0344ff65425bd19638d3d2,hog
7.38848974754172,8,12,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 6), (2, 5), (2, 7), (3, 6), (3, 7), (4, 5), (4, 7), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0680e2d1079eb60ad1535b5e7b8941f490a7a044259643786d1388ed491e956d,hog
7.015446354492047,10,10,"[(0, 1), (0, 2), (1, 9), (2, 8), (3, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9c3065a4dc6103022a1ecafcd7284988f7e9d3d429a3d49baf37c4b50b7f6275,hog
4.000000000000003,8,7,"[(0, 7), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a75c993461d6777cdb4d308e4996c8975ddbb4eba357b35b8fbaed5f9612b064,hog
5.9463074776314615,11,10,"[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 9), (6, 9), (7, 9), (8, 9), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",fd94614737dfcd80235ed389fad034e35012168d46be3437216d859a7ac55ec1,hog
8.089454172900151,10,15,"[(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 9), (3, 7), (3, 8), (4, 6), (4, 8), (5, 7), (5, 9), (6, 7), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f40384d76b9f60616921cf4246c9394571344a82ee9ef81b6b7c14c822c0d0d3,hog
7.419173264974309,13,12,"[(0, 10), (1, 10), (2, 10), (3, 11), (4, 12), (5, 12), (6, 12), (7, 11), (8, 11), (9, 10), (9, 11), (9, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",56e98bae0009aa1a7fddd7f54d0b568b643fba9a769473de79450d8d692a5c79,hog
4.302775637731993,6,6,"[(0, 1), (0, 2), (1, 4), (2, 5), (3, 4), (3, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",48379b67e44a521c4558a3377881b773f0402d238b89cb5fa63e8cc2024920d5,hog
6.443715856621124,10,9,"[(0, 7), (1, 9), (2, 8), (3, 5), (4, 6), (5, 8), (6, 9), (7, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",51ce02c62fc2f514060201385215e755f6d28c1517b796353f6987f85ee2329a,hog
4.968514055852568,9,8,"[(0, 7), (1, 8), (2, 8), (3, 8), (4, 7), (5, 7), (6, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f7fc217a0efb5eab2fbaeeb463d33b8ece7a8a272bf5995db8dfdc2b69930cd2,hog
3.0,4,4,"[(0, 1), (0, 2), (1, 3), (2, 3)]","[1.0, 1.0, 1.0, 1.0]",93c55846e3f513fe12de3d2fbd3903fcaee921de954b36b348f1433ef5481db1,hog
8.007694891458113,13,12,"[(0, 7), (1, 11), (2, 12), (3, 12), (4, 11), (5, 10), (6, 10), (7, 8), (8, 9), (8, 10), (9, 11), (9, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9901cabb2b99a1156be6f649ec9ed8893fda1875f0f92748a51cb843988e7dab,hog
4.500000000000002,9,8,"[(0, 8), (1, 8), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",d570eeb363073c4f57e3a05a2052dce75fdab230f0a34f7324be23db0b966741,hog
5.977155100047173,11,10,"[(0, 9), (1, 10), (2, 10), (3, 10), (4, 10), (5, 9), (6, 9), (7, 9), (8, 9), (8, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",c401da8bc3fea51d567c9a3fe00f1d25805bf09c8a366c183de8c030353d8b12,hog
8.232162848858016,13,12,"[(0, 12), (1, 12), (2, 7), (3, 8), (4, 9), (5, 10), (6, 11), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",c4fcec05de2680c9a6ca30d5dc8e3d002b02d36a9246bec0292ec0598c92275c,hog
5.0777183048290135,8,7,"[(0, 7), (1, 4), (2, 5), (3, 6), (4, 7), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",241534b1883e99fd254fdc45dd6cb9bd730f45983b5a3947d37c333a6c06993e,hog
5.084258061705754,8,7,"[(0, 7), (1, 6), (2, 4), (3, 5), (4, 6), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",c051da8fdf491462e4124882c8636d4e1b842f0d109d1e5d6684590971676894,hog
8.302658543238735,13,12,"[(0, 12), (1, 12), (2, 7), (3, 11), (4, 10), (5, 8), (5, 12), (6, 9), (6, 12), (7, 12), (8, 10), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b78cb7c5b593d3b6fe6b39b625c1f224deeb72f4a4ced2aaaf0a83e11eb96833,hog
7.918836074676821,14,13,"[(0, 12), (1, 13), (2, 13), (3, 13), (4, 13), (5, 12), (6, 12), (7, 12), (8, 11), (9, 11), (10, 11), (10, 12), (10, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a71d34dc9fb7d85075862617d0e4c9ba7cdfce705f58c3a164eb2ce77c1a030f,hog
6.478385494588447,10,9,"[(0, 9), (1, 8), (2, 7), (3, 5), (3, 9), (4, 6), (4, 9), (5, 7), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",642e59fc9b7b9f3d01bed19c5e010b1369ac124d2943a85748f6c319f7454b7d,hog
4.2154764567007375,7,6,"[(0, 4), (1, 6), (2, 6), (3, 5), (4, 5), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b960a011bf527a6a71111352ea023878842f830774423c05780e1e41997c7181,hog
4.895303227382358,7,7,"[(0, 4), (1, 5), (1, 6), (2, 5), (2, 6), (3, 4), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8ff041289d78693765369b41e4af2b9cc6defcce020cee504638767526d3deb5,hog
4.8415294776842375,7,7,"[(0, 6), (1, 6), (2, 4), (2, 5), (3, 4), (3, 5), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a960bb7b01f1668180e8c2ce7bd63bd6cb33897e99ac13d5cac444850458642f,hog
5.298449737843763,7,8,"[(0, 5), (1, 6), (2, 3), (2, 4), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",db3b3e90bb03235f37fba5ce35728b83d146c76aab8952df9f81f6d4fdcf248b,hog
5.349687965370299,7,8,"[(0, 1), (0, 2), (1, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",c8933d3177c384785caa5ff3f2fb75acbf69c93d0337de0a6751949d89a1215b,hog
4.472997601114035,6,7,"[(0, 5), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ed0a2a59c24a9d742c3cf6a05cf4e2a497c5ad0a74d9e6a73802a103bedfea9d,hog
3.940888838551827,7,6,"[(0, 6), (1, 6), (2, 6), (3, 5), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f7cd19bb44927afb00f16007cada200752becb67d1eb9c17141ededbac96c800,hog
6.421702243666846,7,10,"[(0, 6), (1, 4), (1, 5), (1, 6), (2, 4), (2, 5), (2, 6), (3, 4), (3, 5), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7631aa059ae7ae51d46920137f4203be917f69bfe836396dfc0ef771e059a4a7,hog
6.952515088286653,7,11,"[(0, 5), (0, 6), (1, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",17d0747ae3713981a9f57ddc8473ae515ec1df0da8251db7cfbccda2f64a6504,hog
5.000000000000018,6,8,"[(0, 4), (0, 5), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b30694cc928d4be6c4711f6057a8915939a45bd7adf159d96ce8f6e334ee2b96,hog
5.449489742783169,10,9,"[(0, 8), (1, 9), (2, 9), (3, 9), (4, 9), (5, 8), (6, 8), (7, 8), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",65ea93ac1fb921b3c72e79bc15ee43b0416034177dbc953665228776d3b25b5d,hog
4.326583655238528,7,6,"[(0, 3), (1, 4), (2, 5), (3, 6), (4, 6), (5, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f5c715a6c07866919a1da1c041ab0cd604670171c4fdbf4835c92e715e7ee253,hog
4.552210782554987,7,7,"[(0, 1), (1, 6), (2, 4), (2, 6), (3, 5), (3, 6), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",21454367885c86d6706f88904ef27497332b63e4703a616a750a0317d71d553a,hog
4.9668983149565955,7,8,"[(0, 5), (1, 6), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7a0848f57084b5dd6da8d521906b065267a00fa7ff5f8419feb1eb4e8fd4b249,hog
5.392114663494558,7,8,"[(0, 1), (1, 4), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",31ded1514925f3d84f1220312267416217b37942109e52bf301017d245f3c0f4,hog
5.892143963959886,7,9,"[(0, 4), (1, 2), (1, 3), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",d024e50715c42a04e9fc821f41c2a87eeeb886b1bb8b6dcc2c327701ec6226e8,hog
6.000000000000014,7,10,"[(0, 5), (0, 6), (1, 5), (1, 6), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",000aeb5cc6e2fe9ef37813b7182ac459ce1b24b5a74f5e379f2eae22d3f63ae4,hog
4.350781059358214,6,6,"[(0, 3), (1, 4), (1, 5), (2, 4), (2, 5), (3, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3a2962055b72b6688248d7c0ad36a0dda1f4d9825c52f9277486d91beb39b6b4,hog
6.081138830084192,7,10,"[(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",49ec4f5b23c85cb8922b783a5b6dbb8a6f180102c0bd234bc64eb458439c9812,hog
4.581138830084193,6,7,"[(0, 1), (0, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4499f8469b119e4590cafb35102af93792f2a3001c7d1fce400604e2202db767,hog
4.780776406404414,6,7,"[(0, 3), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",55d67cb33f1c5e7091b808ae9b4c28e4205b4f6dad19c52225fec2daf6402c73,hog
6.784144874191839,10,10,"[(0, 5), (1, 6), (2, 7), (3, 9), (4, 8), (5, 6), (5, 7), (6, 8), (7, 9), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",87917af3e2cdd89a861360faca34d576a42922a1cabc8f2f7e7d0197dbea5b55,hog
4.285467130157701,7,6,"[(0, 6), (1, 5), (2, 4), (3, 5), (3, 6), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",05ec34427c387cbfc461480609df7240b1c08931eca0973b45a3d0dc030a6e08,hog
5.414213562373084,6,8,"[(0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f467f9bfbecf21b45816e077677b422180c0875102efb3c32b4be03315605d37,hog
4.16658698880218,6,6,"[(0, 4), (1, 5), (2, 3), (2, 4), (3, 5), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",46f71b89bd8123be67d0bf8f084175944c55559bb4c076dc2ae184e398a2b683,hog
8.18757424755019,14,13,"[(0, 10), (1, 10), (2, 10), (3, 11), (4, 11), (5, 11), (6, 13), (7, 13), (8, 12), (9, 12), (10, 12), (11, 13), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",fa4333496d6f9ec2439b798112cff0091a223d0523fc87b0e9c83bbb8e1dcea8,hog
13.236543412700598,12,24,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 7), (1, 10), (1, 11), (2, 6), (2, 9), (2, 11), (3, 8), (3, 9), (3, 11), (4, 5), (4, 8), (4, 10), (5, 6), (5, 7), (5, 11), (6, 8), (6, 10), (7, 8), (7, 9), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",89d28ad5a1d593b27ad758eeaa94f0d61b96f2933f3a7c980c4211162283e71e,hog
15.944397717440127,15,30,"[(0, 5), (0, 10), (0, 11), (1, 9), (1, 12), (1, 14), (2, 6), (2, 11), (2, 12), (3, 8), (3, 13), (3, 14), (4, 7), (4, 10), (4, 13), (5, 6), (5, 7), (5, 12), (6, 9), (6, 14), (7, 8), (7, 11), (8, 9), (8, 10), (9, 13), (10, 12), (10, 14), (11, 13), (11, 14), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4e7a2a1b2ad1f7fb17eb260f2e0fec7093cb04b7da123bf412089cd20be4b779,hog
13.319356762911749,14,21,"[(0, 1), (0, 2), (0, 3), (1, 8), (1, 9), (2, 10), (2, 11), (3, 12), (3, 13), (4, 8), (4, 9), (4, 10), (5, 8), (5, 9), (5, 11), (6, 10), (6, 12), (6, 13), (7, 11), (7, 12), (7, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7126cf980c1216aec110e30208c8791ae4bb6a5701033e07e8c164f3345646cc,hog
13.334742419243208,14,21,"[(0, 1), (0, 2), (0, 3), (1, 11), (1, 13), (2, 12), (2, 13), (3, 9), (3, 10), (4, 9), (4, 10), (4, 13), (5, 6), (5, 7), (5, 8), (6, 11), (6, 12), (7, 11), (7, 12), (8, 9), (8, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ee7200233ca3ecbf2c81a251f48d23afca8c132b5f531b486769106af5fe2a9d,hog
12.677727618373869,14,21,"[(0, 1), (0, 2), (0, 3), (1, 9), (1, 10), (2, 11), (2, 13), (3, 8), (3, 12), (4, 10), (4, 12), (4, 13), (5, 8), (5, 10), (5, 11), (6, 7), (6, 9), (6, 13), (7, 11), (7, 12), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b669d19ff05d23c3efafa98bf6073979c7f604f728f9e78768c025655ab465ff,hog
12.056629575776475,14,21,"[(0, 1), (0, 2), (0, 3), (1, 8), (1, 13), (2, 10), (2, 11), (3, 9), (3, 12), (4, 6), (4, 7), (4, 13), (5, 6), (5, 7), (5, 13), (6, 11), (7, 12), (8, 9), (8, 10), (9, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",bb889f6047e27e98edf9737a06ed3e06a770b70e9c65da6abae1d5e295ccff67,hog
6.167772188791707,9,9,"[(0, 8), (1, 6), (1, 8), (2, 7), (2, 8), (3, 4), (3, 5), (4, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",fd5a37639465b780e5f5b046b2a1404f3cb54211fd524a31ffef8c12b312d51a,hog
12.6632014514335,14,21,"[(0, 1), (0, 2), (0, 3), (1, 11), (1, 13), (2, 12), (2, 13), (3, 9), (3, 10), (4, 5), (4, 6), (4, 9), (5, 7), (5, 10), (6, 8), (6, 10), (7, 11), (7, 12), (8, 11), (8, 12), (9, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",e139551107af6abfcd7e5ed996ea4f060f979e3deaf6cf44a7095a3f69167d29,hog
12.153575144227919,14,21,"[(0, 1), (0, 2), (0, 3), (1, 8), (1, 9), (2, 11), (2, 13), (3, 10), (3, 12), (4, 6), (4, 8), (4, 12), (5, 7), (5, 9), (5, 13), (6, 10), (6, 13), (7, 11), (7, 12), (8, 11), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5dafd6e8501e19e1a98cab3fd410c9ac7ece6637575eec9ce035515087d7889a,hog
7.820089374374775,8,12,"[(0, 1), (0, 2), (0, 3), (1, 5), (1, 6), (2, 5), (2, 7), (3, 6), (3, 7), (4, 5), (4, 6), (4, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",552bd9c2b79cf3dbbccad39e000d1a4795a19f76a26ad1ffb263b851f215870b,hog
4.879385241571823,6,7,"[(0, 1), (0, 4), (1, 5), (2, 3), (2, 5), (3, 4), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",65a88f6fac6a81d0ca8b0ccd6f1b9f820ed5b426bb78696985ff52c85380cd95,hog
11.430861488285014,12,18,"[(0, 1), (0, 2), (0, 3), (1, 9), (1, 11), (2, 10), (2, 11), (3, 7), (3, 8), (4, 7), (4, 8), (4, 11), (5, 7), (5, 9), (5, 10), (6, 8), (6, 9), (6, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f2b8cb3a9b040afd7d99630dea5c40488116bb3e1b576bdd9ad745f174b030e3,hog
10.895855690901488,11,20,"[(0, 5), (0, 6), (0, 10), (1, 7), (1, 9), (1, 10), (2, 8), (2, 9), (2, 10), (3, 6), (3, 7), (3, 10), (4, 5), (4, 8), (4, 10), (5, 7), (5, 9), (6, 8), (6, 9), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",e28e3687398914fe2966030ec4219235a92705762a3be422e4fbee8665fb02a3,hog
13.208960117478819,14,21,"[(0, 1), (0, 2), (0, 3), (1, 8), (1, 9), (2, 10), (2, 12), (3, 11), (3, 13), (4, 8), (4, 10), (4, 11), (5, 8), (5, 12), (5, 13), (6, 9), (6, 10), (6, 13), (7, 9), (7, 11), (7, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",793adbc1129cea204538e9f2a5ce6eed81efe8123c58e06e33617ddaa62bad61,hog
11.169495305841515,11,18,"[(0, 2), (0, 5), (0, 6), (1, 3), (1, 4), (1, 7), (2, 8), (2, 9), (3, 8), (3, 10), (4, 9), (4, 10), (5, 8), (5, 10), (6, 9), (6, 10), (7, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",548df8d27dfcae903aa5671d810af95de72176e622d3967745008cd6c820dcfe,hog
